2025-07-09 13:17:40.278229, "x"
2025-07-09 13:17:49.135353, "s"
2025-07-09 13:17:56.277590, "d"
2025-07-09 13:18:12.814665, "w"
2025-07-09 13:18:15.061188, "s"
2025-07-09 13:18:23.607243, "w"
2025-07-09 13:18:26.808981, "s"
2025-07-09 13:18:33.256334, "a"
2025-07-09 13:18:42.843031, "s"
2025-07-09 13:18:51.197683, "x"
2025-07-09 13:19:00.430237, "d"
2025-07-09 13:19:04.545271, "w"
2025-07-09 13:19:14.224788, "s"
2025-07-09 13:19:20.234023, "w"
2025-07-09 13:19:23.827056, "x"
2025-07-09 13:19:46.506179, "s"
2025-07-09 13:19:55.634414, "a"
2025-07-09 13:20:03.828079, "d"
2025-07-09 13:20:53.783088, "w"
2025-07-09 13:21:02.455875, "s"
2025-07-09 13:21:08.232685, "x"
2025-07-09 13:21:12.938699, "d"
2025-07-09 13:21:26.217532, "w"
2025-07-09 13:21:32.487517, "d"
2025-07-09 13:21:36.018106, "w"
2025-07-09 13:21:55.376464, "s"
2025-07-09 13:22:05.625605, "d"
2025-07-09 13:22:25.168238, "w"
2025-07-09 13:22:32.425916, "d"
2025-07-09 13:22:37.489936, "a"
2025-07-09 13:22:59.553400, "w"
2025-07-09 13:23:08.330404, "a"
2025-07-09 13:23:08.509068, "s"
2025-07-09 13:23:12.423866, "w"
2025-07-09 13:23:21.153833, "a"
2025-07-09 13:23:25.853623, "s"
2025-07-09 13:23:30.218254, "w"
2025-07-09 13:23:39.636488, "s"
2025-07-09 13:23:49.883057, "a"
2025-07-09 13:24:30.074956, "s"
2025-07-09 13:24:32.077185, "a"
2025-07-09 13:25:02.414684, "w"
2025-07-09 13:25:04.798673, "a"
2025-07-09 13:25:08.315157, "w"
2025-07-09 13:25:38.616032, "a"
2025-07-09 13:25:48.041859, "w"
2025-07-09 13:25:51.614106, "a"
2025-07-09 13:25:53.902064, "w"
2025-07-09 13:25:56.475038, "a"
2025-07-09 13:26:00.087816, "w"
2025-07-09 13:26:03.474915, "a"
2025-07-09 13:26:06.217395, "w"
2025-07-09 13:26:11.624501, "a"
2025-07-09 13:26:15.301939, "s"
2025-07-09 13:26:16.305139, "w"
2025-07-09 13:26:25.075646, "a"
2025-07-09 13:26:30.161383, "s"
2025-07-09 13:26:34.482948, "w"
2025-07-09 13:26:37.612785, "a"
2025-07-09 13:26:41.151442, "s"
2025-07-09 13:26:47.318442, "w"
2025-07-09 13:27:00.808777, "a"
2025-07-09 13:27:05.818957, "s"
2025-07-09 13:27:23.493996, "w"
2025-07-09 13:27:36.586289, "a"
2025-07-09 13:27:47.898227, "s"
2025-07-09 13:27:57.098995, "w"
2025-07-09 13:28:14.817776, "s"
2025-07-09 13:28:49.011529, "a"
2025-07-09 13:29:15.978197, "d"
2025-07-09 13:29:20.628507, "w"
2025-07-09 13:29:28.149262, "s"
2025-07-09 13:29:30.352579, "d"
2025-07-09 13:29:42.005847, "w"
2025-07-09 13:30:07.197774, "a"
2025-07-09 13:30:12.596705, "s"
2025-07-09 13:30:18.155158, "x"
2025-07-09 13:30:25.488092, "a"
2025-07-09 13:30:29.934363, "w"
2025-07-09 13:30:47.799054, "s"
2025-07-09 13:30:51.456869, "a"
2025-07-09 13:30:58.998552, "s"
2025-07-09 13:31:06.296498, "w"
2025-07-09 13:31:16.155671, "a"
2025-07-09 13:31:30.740117, "s"
2025-07-09 13:31:36.639056, "a"
2025-07-09 13:31:38.482421, "s"
2025-07-09 13:31:42.303396, "w"
2025-07-09 13:31:56.489436, "a"
2025-07-09 13:32:00.842579, "s"
2025-07-09 13:32:03.248679, "w"
2025-07-09 13:32:22.327998, "s"
2025-07-09 13:32:31.604354, "d"
2025-07-09 13:32:38.805373, "s"
2025-07-09 13:32:50.077048, "w"
2025-07-09 13:32:56.871669, "d"
2025-07-09 13:33:26.598696, "w"
2025-07-09 13:33:34.466857, "a"
2025-07-09 13:33:35.838749, "w"
2025-07-09 13:33:38.298961, "a"
2025-07-09 13:33:42.645618, "s"
2025-07-09 13:33:48.478083, "w"
2025-07-09 13:33:52.848440, "s"
2025-07-09 13:33:55.255867, "a"
2025-07-09 13:34:01.144649, "s"
2025-07-09 13:34:22.391158, "w"
2025-07-09 13:34:30.848540, "a"
2025-07-09 13:34:54.949889, "d"
2025-07-09 13:35:15.846732, "s"
2025-07-09 13:35:31.877205, "w"
2025-07-09 13:35:43.511396, "d"
2025-07-09 13:35:55.153083, "w"
2025-07-09 13:36:04.310588, "s"
2025-07-09 13:36:06.715722, "d"
2025-07-09 13:36:23.353397, "w"
2025-07-09 13:36:26.393724, "s"
2025-07-09 13:36:42.926475, "a"
2025-07-09 13:36:58.548982, "s"
2025-07-09 13:37:03.055230, "d"
2025-07-09 13:37:08.315110, "s"
2025-07-09 13:37:17.972009, "w"
2025-07-09 13:37:20.200030, "s"
2025-07-09 13:37:21.176731, "d"
2025-07-09 13:37:23.787224, "s"
2025-07-09 13:37:38.445468, "w"
2025-07-09 13:37:40.481016, "d"
2025-07-09 13:38:12.156700, "s"
2025-07-09 13:38:20.238473, "x"
2025-07-09 13:38:35.104160, "w"
2025-07-09 13:38:37.379536, "s"
2025-07-09 13:38:42.440062, "a"
2025-07-09 13:38:57.223311, "w"
2025-07-09 13:38:58.697309, "s"
2025-07-09 13:39:09.262085, "a"
2025-07-09 13:39:15.523911, "w"
2025-07-09 13:39:17.372888, "s"
2025-07-09 13:39:19.632124, "w"
2025-07-09 13:39:22.596565, "d"
2025-07-09 13:39:24.039435, "s"
2025-07-09 13:39:36.757773, "w"
2025-07-09 13:39:47.093766, "d"
2025-07-09 13:39:57.912549, "w"
2025-07-09 13:40:19.594303, "s"
2025-07-09 13:40:21.696959, "d"
2025-07-09 13:40:35.221300, "w"
2025-07-09 13:40:37.730817, "d"
2025-07-09 13:40:48.645271, "a"
2025-07-09 13:40:52.650447, "s"
2025-07-09 13:40:55.572347, "a"
2025-07-09 13:40:57.165650, "s"
2025-07-09 13:42:10.734380, "w"
2025-07-09 13:42:13.020135, "s"
2025-07-09 13:42:15.133903, "w"
2025-07-09 13:42:44.600890, "s"
2025-07-09 13:42:59.957120, "a"
2025-07-09 13:43:13.012201, "w"
2025-07-09 13:43:29.580177, "a"
2025-07-09 13:43:41.798208, "s"
2025-07-09 13:43:49.426996, "w"
2025-07-09 13:44:11.648799, "a"
2025-07-09 13:44:20.288424, "w"
2025-07-09 13:44:41.087898, "s"
2025-07-09 13:44:47.455215, "a"
2025-07-09 13:45:03.842054, "d"
2025-07-09 13:45:18.484648, "s"
2025-07-09 13:45:22.392394, "a"
2025-07-09 13:45:26.610374, "w"
2025-07-09 13:45:33.348598, "a"
2025-07-09 13:45:40.480687, "w"
2025-07-09 13:45:45.924304, "a"
2025-07-09 13:46:02.835325, "s"
2025-07-09 13:46:04.995742, "d"
2025-07-09 13:46:17.280144, "a"
2025-07-09 13:46:53.343759, "w"
2025-07-09 13:46:57.718291, "s"
2025-07-09 13:47:00.450113, "s"
2025-07-09 13:47:08.005590, "x"
2025-07-09 13:47:15.225386, "a"
2025-07-09 13:47:47.977825, "w"
2025-07-09 13:47:51.683237, "s"
2025-07-09 13:47:56.311932, "a"
2025-07-09 13:48:17.745519, "s"
2025-07-09 13:48:19.831779, "d"
2025-07-09 13:48:34.326953, "s"
2025-07-09 13:48:47.330739, "x"
2025-07-09 13:49:07.651222, "s"
2025-07-09 13:49:11.242402, "x"
2025-07-09 13:49:12.375790, "s"
2025-07-09 13:49:18.132004, "x"
2025-07-09 13:49:24.423876, "s"
2025-07-09 13:49:45.764043, "d"
2025-07-09 13:50:01.276693, "s"
2025-07-09 13:50:05.294231, "s"
2025-07-09 13:50:12.102545, "w"
2025-07-09 13:50:16.653383, "a"
2025-07-09 13:50:31.676703, "w"
2025-07-09 13:50:35.737139, "d"
2025-07-09 13:50:41.269841, "w"
2025-07-09 13:50:55.004739, "a"
2025-07-09 13:51:21.467689, "s"
2025-07-09 13:51:23.708163, "x"
2025-07-09 13:51:46.265352, "d"
2025-07-09 13:52:07.709352, "w"
2025-07-09 13:52:11.147163, "d"
2025-07-09 13:52:34.344390, "s"
2025-07-09 13:52:36.896223, "x"
2025-07-09 13:52:39.650287, "a"
2025-07-09 13:52:53.466746, "w"
2025-07-09 13:52:59.631961, "s"
2025-07-09 13:53:02.860184, "d"
2025-07-09 13:53:10.704347, "a"
2025-07-09 13:53:20.904947, "s"
2025-07-09 13:53:26.631331, "d"
2025-07-09 13:53:43.592344, "x"
2025-07-09 13:53:48.647973, "w"
2025-07-09 13:53:52.607389, "x"
2025-07-09 13:54:20.952598, "d"
2025-07-09 13:54:22.517875, "x"
2025-07-09 13:54:30.076101, "s"
2025-07-09 13:54:37.199798, "w"
2025-07-09 13:54:49.776428, "s"
2025-07-09 13:55:01.887285, "a"
2025-07-09 13:55:10.264837, "w"
2025-07-09 13:55:17.035578, "d"
2025-07-09 13:55:20.811354, "w"
2025-07-09 13:55:35.182891, "s"
