2025-06-11 11:25:14.981984, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:14.982245, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:15.033091, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:15.086608, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:15.138772, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:15.192689, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:15.246815, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:15.298977, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:15.353042, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:15.407490, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:15.460419, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:15.527795, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:15.582649, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:15.636870, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:15.690599, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:15.742126, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:15.811239, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:15.864118, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:15.921261, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:15.974352, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:16.027044, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:16.082586, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:16.137508, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:16.189147, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:16.244091, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:16.295685, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:16.348237, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:16.402526, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:16.456368, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:16.509016, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:16.567459, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:16.621455, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:16.675545, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:16.732808, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:16.786534, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:16.838621, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:16.893500, 1 1 1 0 0 1 0 0 0 1
2025-06-11 11:25:16.946957, 1 1 1 0 0 1 0 0 0 1
