2025-11-12 13:03:00.559235, 1 1 1 0 0 1 1 0 0 1
2025-11-12 13:03:00.928601, 1 1 1 0 0 1 1 0 0 1
2025-11-12 13:03:01.390778, 1 1 1 0 0 1 1 0 0 1
2025-11-12 13:03:01.775349, 1 1 1 0 0 1 1 0 0 1
2025-11-12 13:03:02.135769, 1 1 1 0 0 1 1 0 0 1
2025-11-12 13:03:02.500477, 1 1 1 0 0 1 1 0 0 1
2025-11-12 13:03:02.866853, 1 1 1 0 0 1 1 0 0 1
2025-11-12 13:03:03.225395, 1 1 1 0 0 1 1 0 0 1
2025-11-12 13:03:03.589304, 1 1 1 0 0 1 1 0 0 1
2025-11-12 13:03:03.949068, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:04.302436, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:04.669825, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:05.029374, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:05.388388, 0 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:05.749207, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:06.107949, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:06.468688, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:06.834964, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:07.196549, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:07.552781, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:07.917474, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:08.271877, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:08.619132, 0 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:08.971510, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:09.319723, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:09.674959, 0 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:10.027380, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:10.404904, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:10.759186, 0 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:11.111280, 0 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:11.461777, 1 0 0 0 0 1 0 0 0 1
2025-11-12 13:03:11.826745, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:12.196190, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:12.555102, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:12.922009, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:13.291896, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:13.664632, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:14.029799, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:14.387196, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:14.778760, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:15.132969, 0 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:15.491772, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:15.850904, 1 0 0 0 0 1 1 0 0 1
2025-11-12 13:03:16.224321, 0 1 0 0 0 1 1 0 0 1
2025-11-12 13:03:16.586910, 0 1 1 0 0 1 1 0 0 1
2025-11-12 13:03:16.957109, 1 1 0 0 0 1 1 0 0 1
2025-11-12 13:03:17.319825, 1 1 1 0 0 1 0 0 0 1
2025-11-12 13:03:17.696165, 1 1 1 0 0 1 0 0 0 1
2025-11-12 13:03:18.054733, 0 1 1 0 0 1 1 0 0 1
2025-11-12 13:03:18.417119, 0 1 1 0 0 1 1 0 0 1
2025-11-12 13:03:18.777867, 1 1 1 0 0 1 0 0 0 1
2025-11-12 13:03:19.128368, 1 1 1 0 0 1 1 0 0 1
2025-11-12 13:03:19.478672, 1 1 1 1 0 1 1 0 0 1
2025-11-12 13:03:19.832708, 1 0 0 1 0 1 1 1 0 1
2025-11-12 13:03:20.198609, 0 0 0 1 0 1 0 1 0 1
2025-11-12 13:03:20.556196, 0 0 0 1 0 1 1 1 0 1
2025-11-12 13:03:20.915811, 0 0 0 1 0 1 0 1 0 1
2025-11-12 13:03:21.276258, 0 0 0 1 0 1 1 1 0 1
2025-11-12 13:03:21.635164, 0 0 0 1 0 1 0 1 0 1
2025-11-12 13:03:21.996002, 0 0 0 1 0 1 0 1 0 1
2025-11-12 13:03:22.372263, 0 0 0 1 0 0 0 1 0 0
2025-11-12 13:03:22.740810, 0 0 0 1 0 0 0 1 0 0
2025-11-12 13:03:23.133100, 0 0 0 1 0 0 1 1 0 0
2025-11-12 13:03:23.499716, 0 0 0 1 0 0 1 1 0 0
2025-11-12 13:03:23.873596, 1 1 1 1 0 0 1 1 0 0
2025-11-12 13:03:24.260944, 1 1 1 1 0 0 1 1 0 0
2025-11-12 13:03:24.625063, 1 1 1 1 0 0 1 1 0 0
2025-11-12 13:03:24.997839, 0 0 0 1 0 0 0 1 0 0
2025-11-12 13:03:25.372587, 1 1 1 1 0 0 0 1 0 0
2025-11-12 13:03:25.731565, 1 1 1 1 0 0 0 1 0 0
2025-11-12 13:03:26.106027, 0 1 0 1 0 0 1 1 0 0
2025-11-12 13:03:26.470532, 0 1 0 1 0 0 1 1 0 0
2025-11-12 13:03:26.850990, 0 1 0 1 0 0 1 1 0 0
2025-11-12 13:03:27.216642, 0 0 0 1 0 0 0 1 0 0
2025-11-12 13:03:27.577355, 0 0 0 1 0 0 0 1 0 0
